cid,canonical_smiles
3239900,Cc1oc(-c2ccccc2F)nc1C[S+]([O-])CC(=O)N1CCC2(CC1)OCCO2
3239908,COc1ccc(-c2nc(CSCC(=O)NCC3CCCO3)c(C)o2)cc1OC
3239914,COC(=O)C(C)Sc1ccc2nnc(-c3ccc(F)cc3)n2n1
3239915,O=C(OCc1nc2ccccc2s1)c1ccc(Br)s1
3239922,CCCCNC(=O)CC(=O)Nc1ccccc1C(=O)O
3239941,COc1ccc(C2C(=O)N(C3CCCCCC3)CC(=O)N2Cc2ccccc2)cc1OC
3239954,O=C(c1cc(-c2cccs2)on1)N1CCN(c2ccc(F)cc2)CC1
3239961,COc1ccc(N2CCC(CNC(=O)Nc3ccc(OC)cc3OC)C2)cc1
3239962,O=C(NCC1CCCO1)C1CCN(S(=O)(=O)N2CCCC2)CC1
3239969,O=C(NCCN1CCN(Cc2ccccc2)CC1)C1CC(=O)N(C2CCCC2)C1
3239973,CC(=O)N1c2ccc(S(=O)(=O)CCC(=O)O)cc2CC1C
3239976,Cc1cc2cc(CNC(=O)CC(C)C)ccc2n1C
1266388,CC(C)(O)c1cn(-c2nonc2N)nn1
3239993,O=C(CCN1C(=O)C2C3C=CC(C3)C2C1=O)N1CCN(c2cccc(Cl)c2)CC1
3239997,CCN(C(=O)COc1cc(=O)n(C)c2ccccc12)c1cccc(Cl)c1
3240007,Cc1ccc(-n2c(=O)cc(N3CCC(C)CC3)[nH]c2=O)cc1
3240023,Cc1cc(=O)oc(C)c1C(=O)NCc1ccccn1
1267735,O=C(Nc1ccc(Cc2ccncc2)cc1)c1ccc(S(=O)(=O)N2CCOCC2)cc1
3240024,CCN1C(=O)c2cccc3c(NC(=O)c4cccc(N5C(=O)CCC5=O)c4)ccc1c23
135422422,CCC(Sc1nc(C)cc(=O)[nH]1)C(=O)Nc1nc2c(s1)CCCC2
3240042,CN1C(=O)NC(c2ccc(O)cc2)C(C(=O)c2cccs2)C1(O)C(F)(F)F
3240062,CCCNC(=O)CC(NS(=O)(=O)c1ccc(Cl)cc1)c1ccco1
3240072,O=C(NC1CCCc2ccccc21)C1CCN(S(=O)(=O)N2CCCCCC2)CC1
3240075,O=C(O)c1cccnc1SCC(=O)N1CCCCCC1
3240079,CC(=O)NC(CCS(C)(=O)=O)C(=O)Nc1c(F)cccc1F
3240083,O=C(NCc1ccccc1Cl)C1CCN(S(=O)(=O)N2CCC3(CC2)OCCO3)CC1
3240090,COC(=O)c1ccccc1NC(=O)C(CCS(C)(=O)=O)NC(C)=O
3240093,CN(C)c1oc(-c2ccccc2)nc1C#N
135520072,Cc1nnc2nc(SCC(=O)NCC3CCCO3)n(-c3ccc(Br)cc3)c(N)c1-2
3240102,Cc1ccccc1Cn1cnc2c(cnn2C(C)(C)C)c1=O
3240105,COCCNC(=O)c1cc(-c2cccc(OC)c2)on1
3240108,COc1ccc(C2C(C(=O)N3CCN(C)CC3)c3ccccc3C(=O)N2C2CCCCC2)cc1
1201476,COCc1c(C(N)=O)nnn1-c1nonc1N
3240119,COC(=O)Cn1c(CN(Cc2ccccc2)Cc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C
3240130,COc1ccc(NC(=O)C(c2ccc(OC)cc2)N(C)C(=O)CNC(C)=O)cc1
3240136,CCOC(=O)CSC1=C(C#N)C(c2sccc2C)CC(=O)N1
742810,CSc1cc(C)nc(NC(C)=O)n1
715715,COc1cc(N=c2ssnc2Cl)cc(OC)c1OC
3240164,CCC1Oc2ccccc2N(CC(=O)NCCCN2CCCCC2C)C1=O
3240174,O=C(O)CN1CCN(Cc2ccc(F)cc2Cl)C1=O
3240184,COc1ccc(NC(=O)Cn2nnc(C(N)=O)c2N)c(OC)c1
3240186,CC1Cc2ccccc2N1C(=O)C1CCCN(S(=O)(=O)c2cccc3nsnc23)C1
3240204,CC(C)OCCCN1C(=O)c2ccccc2C1C(=O)NC1CCCCC1
705105,CCOc1cc2c(C)cc(=O)oc2cc1Cl
3240206,Cc1ccc(S(=O)(=O)NCC2CCC(C(=O)N3CCC4(CC3)OCCO4)CC2)cc1
3240232,O=C(Nn1cc(C(=O)N2CCN(c3ccccc3F)CC2)c2ccccc2c1=O)c1cnccn1
3240236,CC(C)NC(=O)C1CC(=O)N(c2ccc(F)c(Cl)c2)C1
3240267,CCOCCCN1CC(C(=O)NCCc2ccc(C)cc2)CC1=O
2786572,Cn1c(=O)c2nc(-c3ccccc3)oc2c2ccccc21
5468163,COc1ccc2nc(N=CN(C)C)sc2c1
135005,c1ccc(-c2nc3ccccc3o2)nc1
1150890,COc1ccc(CCNC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1OC
605292,COc1nnc(OC)c2ccccc12
3240316,CCCCN(C)C(=O)c1coc(=O)c2ccccc12
3240317,Cc1cccc(C)c1NC(=O)N1CCC(N2CCCCC2)CC1
3240318,O=C(NCCCN1CCCCCC1)C1CC(=O)N(CCc2ccccc2)C1
3240319,CC(C)(C)c1[nH]nc2c1C(c1ccc(OC(=O)c3ccco3)cc1)C(C#N)=C(N)O2
3240339,COc1ccc(N2CCN(CCNC(=O)C3CCN(S(=O)(=O)c4cccs4)CC3)CC2)cc1
3240341,O=C(NC1CCCCC1)C(c1ccccc1)N1CCOCC1
3240345,CCCS(=O)(=O)N1CCCC(C(=O)NCCCN2CCN(c3ccc(F)cc3)CC2)C1
3240349,CCN(CC)S(=O)(=O)c1ccc(C(=O)NC2=C(C(=O)OC)SCC2)cc1
3240373,Cc1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C)cn3)n2)nc1
3240374,Cc1ccc(CS(=O)(=O)CCC(=O)NCCCOC(C)C)cc1
3240381,Cc1cc2ccccc2n1CCNC(=O)C1CCCC1
3240389,O=C(C1CCN(S(=O)(=O)N2CCOCC2)CC1)N1CCN(Cc2ccccc2)CC1
3240399,Cn1cnnc1SCC(=O)OCN1C(=O)c2ccccc2C1=O
3240414,CCC(=O)Nc1ccc(C(=O)Nc2ccc3c(c2)OCO3)cc1
3240421,COCCNC(=O)Cn1cnc2ccc(S(=O)(=O)N3CCC(C)CC3)cc2c1=O
3240432,CCOc1ccc(C(=O)CN2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)cc1
3240443,Cc1ccc(-n2c(Cc3cccn3C)nnc2SCC(=O)N2CCc3ccccc32)cc1
3240459,CCOc1ccc(CCNC(=O)C2CCN(S(=O)(=O)CC)CC2)cc1OCC
690246,COc1cc(Cn2cnnn2)ccc1O
3240467,CCn1c(SCC(=O)NC2CCCCC2)nc2c(c1=O)SC(C)C2
3240476,COc1cc(NC(=O)c2ccccc2)c(OC)cc1NC(=O)CN1CCN(c2ccccn2)CC1
3240478,CCOC(=O)N1CCN(C(=O)c2oc3ccc(S(=O)(=O)N4CCCCC4)cc3c2C)CC1
3240481,COc1ccc(N2C(=O)CSC2c2cccc(F)c2)c(OC)c1
6603311,Cc1n[nH]c(C)c1S(=O)(=O)N1CCC(C(=O)O)CC1
3240495,CC(=O)Nc1ccc(S(=O)(=O)NC(CC(=O)NCCC2=CCCCC2)C(C)C)cc1
3240500,CCN1CCN(Cc2ccc(NC(=O)Nc3cccs3)cc2)CC1
3240501,CCS(=O)(=O)N1CCC(C(=O)NCc2cccnc2)CC1
3240509,CCCCN(CC)Cc1ccc(CNC(=O)Nc2ccc(OC)cc2OC)o1
3240524,CNc1csc(C)c(C)c1=O
3240529,COc1ccc(OC)c(NC(=O)CC(Cc2ccccc2OC)C(=O)O)c1
3240530,O=C(C1CCN(S(=O)(=O)c2cccc3nsnc23)CC1)N1CCn2c1nc1ccccc12
3240541,COc1ccc(CCNC(=O)C2CCN(S(=O)(=O)N3CC(C)CC(C)C3)CC2)cc1OC
3240544,CSc1ccc2nnc(-c3cccc(F)c3)n2n1
3240545,CN1C(=O)c2ccccc2Sc2ccc(C(=O)N3CCC4(CC3)OCCO4)cc21
3240546,COC(=O)C1C(=O)C2=C(CC1C)NC(=O)CC2c1cccc(C)c1
3240558,COc1ccc(CCNC(=O)C2CCCN(Cc3nc(-c4cccc(Cl)c4)oc3C)C2)cc1OC
3240582,COc1ccc2cc3cc(C(=O)NCCc4ccc(OC)c(OC)c4)oc3nc2c1
3240601,CCCCN=c1sc(C(=O)OC)cc(=O)n1CCCC
3240616,CCC(=O)N1CCc2cc(S(=O)(=O)NC(C(=O)NCc3ccc(F)cc3)C(C)C)ccc21
3240626,COc1ccc(OC)c(C2CC(=O)C3=C(C2)NC(=O)CC3c2ccc(O)c(OC)c2)c1
3240627,O=C1c2ccccc2NC(c2ccc3c(c2)OCO3)N1O
3240651,O=C(NCC(c1cccnc1)N1CCOCC1)Nc1ccccc1
3240659,COc1ccc(CN2C(=O)CN(C3CCCCCC3)C(=O)C2c2ccc(OC)c(OC)c2)cc1
3240663,O=C(NCCc1ccccc1)c1noc2c1CCc1ccccc1-2
3240665,Fc1ccc2nc(Nc3nc4c(s3)CCCC4)sc2c1
564795,CCOC(=O)N(c1ccccc1)P1(=S)OCCO1
3240669,CC(=O)Nc1nc2ccc(Br)cc2s1
3240677,O=C(O)c1ccccc1C(=O)NCc1ccc(F)cc1
3240682,CCOC(=O)N1CCN(C(=O)CN(C)S(=O)(=O)c2ccc3c(c2)C(C)(C)C(=O)N3C)CC1
579369,O=C(c1cccc(F)c1)N1C2C=CC(C2)C1(C(F)(F)F)C(F)(F)F
3240684,CCCCCn1c(CN2CCCCC2C)nc2c1c(=O)n(C)c(=O)n2C
698373,Cc1ccc(-n2c(O)cnc2Nc2nc(C)cc(C)n2)cc1
2771368,O=C(O)CSc1sc(=S)sc1SCC(=O)O
3240715,CNc1oc(C)nc1S(=O)(=O)c1ccc(C)cc1
5322459,O=C(O)C1C2C=CC(C2)C1C(=O)N1CCN(CC=Cc2ccccc2)CC1
3240719,COC(=O)CN(c1ccc(OC)cc1)S(=O)(=O)c1c(C)noc1C
3240721,COc1ccc(OC)c2[nH]c(=O)c(CCNC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)cc12
3240742,Cn1c(=O)[nH]c(=O)c2c1nc(CN1CCOCC1)n2CCCO
2927070,c1ccc(-c2noc(CSc3nnnn3C3CCCCC3)n2)cc1
3240754,CCOc1ccc(CNC(=O)C2CC(=O)N(C3CCCC3)C2)cc1OC
1104762,COc1ccccc1NC(=O)c1nc[nH]c1C(=O)Nc1ccccc1OC
3240766,Cc1oc(C)c(C(=O)NCCCC(=O)O)c1C(=O)NCCCC(=O)O
3240767,Cc1nc2ncnn2c(C)c1CCC(=O)N1CCN(C(=O)c2ccco2)CC1
571564,O=C(Nc1ccc(OC(=O)c2cccnc2)cc1)c1cccnc1
3240771,COC(=O)CCC(NC(=O)OCc1ccccc1)C(=O)NC(CC(C)C)C(=O)OC
3240776,COC(=O)C1=C(C)OC(N)=C(C#N)C1c1cc(OC)ccc1OC
3240794,O=C(O)c1cccc(N2CCCC2=O)c1
3240799,CCOC(=O)CSc1nc2ccccc2c(=O)n1CC1CCC(C(=O)NCc2ccco2)CC1
135412488,COC(=O)C(C)Sc1nc2c(cnn2-c2ccc(C)cc2)c(=O)[nH]1
3240807,COc1ccc(C2C(C(=O)N3CCOCC3)c3ccccc3C(=O)N2c2ccc(OC)cc2)cc1
3240817,CCOC(=O)C1CCN(c2c(NCc3ccc(C(=O)NCCC(C)C)cc3)c(=O)c2=O)CC1
3240818,CCOC(=O)c1cnc2cc3c(cn2c1=O)CCCC3
1263621,Cc1noc(N)c1C(=O)Nc1ccc(F)cc1
3240822,COC(=O)N1CC(=O)N(OC)C1c1ccc(Cl)cc1Cl
3240836,COc1ccc(S(=O)(=O)NC2(C(F)(F)F)N=C3SCCN3C2=O)cc1
3240839,CCCCNC(=O)CCC(=O)Nc1ccc2nc(N3CCOCC3)cc(C)c2c1
749966,COc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1OC
3240844,COc1ccc(N2CCN(C(CNC(=O)C3CCCCC3)c3cccnc3)CC2)cc1
3240846,CC1(C)OC(=O)C(=CNc2cccc(O)c2)C(=O)O1
3240849,COc1ccc(NC(C)=O)cc1NC(=O)CN1CCN(CC(=O)Nc2ccccc2Cl)CC1
3240859,CCCN(CCC)CCCNC(=O)C[S+]([O-])Cc1nc(-c2ccc(OC)c(OC)c2)oc1C
3240860,CCCS(=O)(=O)N1CCCC(C(=O)NCCCN(C)Cc2ccccc2)C1
3240900,Cc1ccc(S(=O)(=O)N2CCCC(C(=O)NCCCN3CCCCC3C)C2)cc1
3240908,CC(C(=O)Nc1cccnc1)N1C(=O)C2C3C=CC(C3)C2C1=O
3240913,COc1ccc(OC)c(NC(=O)CSCc2cnn(-c3ccccc3)c2-n2cccc2)c1
3240920,O=c1[nH]ncn2cccc12
3240921,O=C(CCCn1c(=S)[nH]c2cc3c(cc2c1=O)OCO3)N1CCN(c2ccccc2)CC1
987756,Cc1ccc(OCC(=O)Nc2ccc(S(=O)(=O)Nc3onc(C)c3C)cc2)cc1
3240947,CC(=O)NCCc1cc2cc(C)c(C)cc2[nH]c1=O
3240958,CN(CC(=O)Nc1ccc(F)c(F)c1)S(=O)(=O)c1cccc2nsnc12
3240959,CCn1c(=O)cc(OCC(=O)Nc2cccnc2)c2ccccc21
3240975,Cc1ccc(CNC(=O)CN2C(=O)COc3ccc(C)cc32)cc1
3240987,CCOC(=O)N1CCN(C(=O)CSCc2nc(-c3ccccc3F)oc2C)CC1
3240989,O=C(NCc1ccco1)Nc1cccs1
3240990,CC1CCCN(C(C(=O)Nc2ccc3c(c2)OCCO3)c2ccccc2)C1
3240994,COc1cccc(-c2cc(C(F)(F)F)nc(N3CCCCC3)n2)c1
3240997,COc1ccc(OC)c2[nH]c(=O)c(CCNC(=O)c3ccc(S(=O)(=O)N4CCCC4)cc3)cc12
3241000,Cn1c(=O)oc2cc(S(=O)(=O)NCCC(=O)N3CC=C(c4ccccc4)CC3)ccc21
3241002,O=C(CCn1nc(-c2ccccc2)ccc1=O)NCCCN1CCCCCC1
752452,O=C(CSc1nc2ccccc2[nH]1)NCCN1CCCCC1
3241016,COc1cc2c(cc1OC)C(C(=O)Nc1ccc3c(c1)OCCO3)C(c1cccnc1)N(C)C2=O
3241018,COCC(=O)Oc1c(S(=O)(=O)c2ccc(C)cc2)c(C)nn1-c1ccccc1
3241025,COc1cccc(C2=NOC(C(=O)NCc3ccccn3)C2)c1
3241027,Cc1ccc2c(c1)N(CCC(=O)NCc1ccc3c(c1)OCO3)C(=O)CO2
3241034,CCn1c(SCC(=O)Nc2nc3ccc(C)cc3s2)nc2c(c1=O)SC(C)C2
3241043,O=C1SC(c2ccccc2)=CC1=CN1CCCCC1
3241044,CC(C)(C)NC(=O)C(Cc1ccccc1)NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2
3241056,CCC(=O)NCCNC(=O)c1c(SC)nsc1SC
3241070,O=C(NCc1cccs1)C1CCN(S(=O)(=O)c2cccc3nsnc23)CC1
3241074,COc1cccc(OCC(=O)NC2CCCCC2)c1
3241080,COc1cccc(CNc2ccc(F)c(Cl)c2)c1O
3241084,COc1ccc(OC)c(CNC(=O)CCNC(=O)Cn2ccc3ccccc3c2=O)c1
3241087,Cc1c(C(=O)Nc2cccc(C(F)(F)F)c2)oc2ccc(S(=O)(=O)N3CCOCC3)cc12
3241109,O=C(Nc1ccc(-n2nncc2-c2ccco2)cc1)c1cc2ccccc2oc1=O
3241112,O=C(c1cc(-c2ccncc2)nc2ccccc12)N1CCN(c2ccc(N3CCOCC3)nn2)CC1
3241114,CCn1cnc2sc(C(=O)N3CCN(c4ccc(OC)cc4)CC3)c(C)c2c1=O
3241119,COc1ccc(OC)c(NC(=O)c2cc3n(n2)C(C(F)(F)F)CC(c2ccc4c(c2)OCO4)N3)c1
3241127,CCOc1ccc(C(C)=O)cc1N1C(=O)C2C3C=CC(C3=C(C)C)C2C1=O
3241128,CCCOc1ccc(OC(=O)c2ccc(Br)o2)cc1
3241130,CC1CCCC(NC(=O)C2CCN(S(=O)(=O)N3CCOCC3)CC2)C1C
3241138,COc1ccc(-c2cn3c(C)c(C(=O)NCCN4CCOCC4)sc3n2)cc1
3241143,CC1CCCC(C)N1C(=O)c1cc(-c2ccc(Cl)c(Cl)c2)on1
3241165,COc1ccc(C2=NOC(C(=O)Nc3ccc(C(C)=O)cc3)C2)cc1OC
3241172,Cc1ccccc1-n1c(=O)cc(N2CC(C)OC(C)C2)[nH]c1=O
3241174,CN(C)c1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1Br
3241177,CCN(CC)S(=O)(=O)N1CCC(C(=O)NC2CCCC2)CC1
5292846,CCOC(=O)C=C1NC(C)(C)Cc2cc(OC)c(O)cc21
3241189,CCOc1ccc(S(=O)(=O)NCc2ccc(F)cc2)c2cccnc12
1518984,COC(=O)c1cc(=O)n(C2CC2)c(=NC2CC2)s1
3241222,Cc1ccccc1CN1CCN(CC(=O)NCCCN2CCN(c3ccc(F)cc3)CC2)C1=O
3104616,CCCCOc1ccc(C(=O)NCc2ccco2)cc1
3241233,O=C(NCCN1CCOCC1)c1csc2c1CCCCC2
3241236,O=C(CSc1nc2c(c(=O)n1-c1ccc(F)cc1)SCC2)N1CCCC1
3241242,OCC1N=C(c2ccccn2)OC1c1ccccc1
3241244,COc1ccc(C2C(=O)N(CCc3ccccc3)CC(=O)N2C2CCCC2)cc1
3241265,COc1ccc(CCN2CC34C=CC(O3)C(C(=O)NCc3ccccc3)C4C2=O)cc1OC
66738,Nc1cc(Cl)ccc1Oc1ccccc1
68487,c1cncc(-c2cccnc2)c1
3241290,CCOc1cc2[nH]c(=S)n(CCCC(=O)NCc3ccco3)c(=O)c2cc1OCC
693071,CCOc1ccccc1NC(=O)CCC(=O)O
3241301,O=C(CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1)Nc1ccc2c(c1)OCO2
3241346,Cc1ccc(NC(=O)CCc2c(C)nc3ncnn3c2C)nc1
2733295,CC(=O)NC(Cc1ccc(F)cc1)C(=O)O
3241353,CCC(C)Nc1nc(OCC(F)(F)F)nc(OCC(F)(F)F)n1
3241365,CCOC(=O)c1ccc(CNC(=O)C2CCCCC2C(=O)OCC(F)(F)F)o1
2974470,COc1ccc(F)cc1S(=O)(=O)NC(Cc1ccccc1)C(N)=O
3241399,CCC(C(=O)N1CCOCC1)n1c(C(=O)OC)cc2occc21
700794,Cn1ncc(Cl)c1C(=O)Nc1cccnc1
3241404,O=C(CCNC(=O)Cn1cnc2ccccc2c1=O)NCC1COc2ccccc2O1
3241439,CCOc1ccc(C2C(C(=O)O)c3ccccc3C(=O)N2CCN2CCOCC2)cc1
3241450,CCN(CC)S(=O)(=O)N1CCC(C(=O)NCc2ccc(C)cc2)CC1
3241461,COc1ccc(Nc2cc(=O)n(C3CCCCC3)c(=O)[nH]2)c(OC)c1
2972179,CN(C)CCn1c(C(=O)O)cc2ccccc21
3241475,CCN1CCN(C(c2cccs2)C(C)NC(=O)c2cccnc2)CC1
3241478,O=C(NCC1CCCO1)C1CC(=O)N(C2CCCCCC2)C1
3241479,CC1Cc2ccccc2N1C(=O)CSCC(=O)O
3241490,CCOC(=O)NCc1ccc2c(c1)cc(C)n2C
3241491,CCCS(=O)(=O)N1CCC(C(=O)NCCCOC)CC1
3241493,COc1cccc(C2=NOC(C(=O)Nc3ccc(OC)c(OC)c3)C2)c1
3241497,CCC(C)NC(=O)CCC(=O)Nc1ccc2nc(N3CCOCC3)cc(C)c2c1
3241504,CCOC(=O)N1CCC(NC(=O)CSCc2cnn(-c3ccccc3)c2-n2cccc2)CC1
3241505,COc1ccc(-c2cn3c(C)c(C(=O)NC(C)C)sc3n2)cc1
3241522,Cc1cccc(N2CCN(C(=O)CCCn3c(=S)[nH]c4cc5c(cc4c3=O)OCO5)CC2)c1C
3241524,CCOC(=O)CCc1c(C)nc2ncnn2c1C
3241530,O=C(NCCN1CCN(Cc2ccccc2)CC1)C1c2ccccc2C(=O)N2CCc3ccccc3C12
744264,Cn1c(SCc2nc3ccccc3n2CCO)nc2ccccc21
3241542,CCS(=O)(=O)N1CCC(C(=O)NCCCOC)CC1
3241555,COC(=O)c1cccc(C(=O)Oc2cccc(Br)c2)n1
3241559,CCCS(=O)(=O)N1CCCC(C(=O)NCCN(Cc2ccccc2)C(C)C)C1
3241568,Cc1cc2c(c(=O)o1)C1(C(=O)N(CC(=O)O)c3ccccc31)C(C#N)=C(N)O2
3241580,Cc1ccc2c(c1)N(CC(=O)NC1CCCc3ccccc31)C(=O)CO2
3241582,CCC1C(=O)N=C(SCC(=O)Nc2ccc(C(=O)OC)cc2)NC1=O
3241617,CCCN(CCC)CCCNS(=O)(=O)c1cc(Br)cc2c1N(C(C)=O)CC2
3241624,CCn1c(=O)cc(SCC(=O)NCc2ccc3c(c2)OCO3)c2ccccc21
3241631,CCCS(=O)(=O)N1CCCC(C(=O)NCc2cccnc2)C1
676595,Cc1nonc1NC(=O)Nc1cccnc1
3151386,N=c1c(C(=O)NC2CCCC2)cc2c(=O)n3ccccc3nc2n1C1CCCC1
3241647,CCN1C(=O)C(=C2SC(N3CCCCC3)=NC2=O)c2ccccc21
3241650,Cc1ccc(CCNC(=O)CCNS(=O)(=O)c2ccc3c(c2)c(=O)n(C)c(=O)n3C)cc1
3241663,O=C(C1CCN(S(=O)(=O)c2cccc3nsnc23)CC1)N1CCc2ccccc21
339661,CC1=CC(=C2C(=O)c3ccccc3C2=O)C=C(C)O1
3241669,CCN(CC)S(=O)(=O)CCP(=O)(O)CN1CCCCC1
3241670,CN(C)c1ccc(NC(=O)CN2C(=O)CN=C(c3ccccc3)c3ccccc32)cc1
3241680,CCN1CCN(CCCNC(=O)C(NC(=O)C2CCC(C)CC2)C(C)C)CC1
3241684,O=C(NCC1CCCO1)C1CCC(=O)N1CCc1ccccc1
3241690,c1ccc(-c2noc(-c3ccc4ccccc4c3)n2)cc1
3241708,CC(=O)Nc1cc(C(=O)N2CCCC2)ccc1S(=O)(=O)c1ccc(C)cc1
3241709,CCn1c(N)c(C(=O)NCc2cccnc2)sc1=S
747239,NC(=O)c1ccc(-c2ncc(-c3ccccc3)o2)cc1
137479,CCOC(=O)c1[nH]c(C)c(C)c1C
3241718,O=C(C1CCN(S(=O)(=O)c2cccc3nsnc23)CC1)N1CCN(c2ccccc2F)CC1
3241721,CCC(Sc1nc2cc3c(cc2c(=O)n1Cc1ccco1)OCO3)C(=O)Nc1ccccc1OC
3241722,COc1cc2c(cc1OC)C(C(=O)N1CCOCC1)C(c1cccs1)N(C)C2=O
3241727,Cc1ccc(CS(=O)(=O)CCC(=O)NCc2cccs2)cc1
3241729,Cc1ccc(-c2ccc(=O)n(CC(=O)NCCN(C)C)n2)cc1
3241735,O=S(=O)(NCCNS(=O)(=O)c1cccs1)c1cccs1
839995,O=C(CCc1ccccc1)Nc1ncn[nH]1
3241747,COc1ccc(S(=O)(=O)N2CC3C4C=CC(C4)C3C2)cc1
3241755,COc1cccc(NC(=O)c2oc3ccccc3c2NC(=O)c2ccc3c(c2)OCO3)c1
135412064,CCCCCSc1nncc(=O)[nH]1
135450217,Cc1ccc(C2CC(=O)C(C=NCCN3CCN(C(=O)Cc4ccccc4)CC3)C(=O)C2)cc1
3241767,CCOc1ccc(NC(=O)CN2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cc1
3241771,COc1ccccc1CNC(=O)C1CC(=O)N(C2CCCC2)C1
3241773,COCCCNC(=O)C1CCN(S(=O)(=O)N(CC(C)C)CC(C)C)CC1
3241776,COC(=O)C1CCC(C)(C(=O)Nc2ccccc2)C1(C)C
3241797,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccccc1
3241814,Cn1c(C(=O)NCC2CCCO2)cc2c(=O)n3ccccc3nc21
304798,O=C1CCCCCC1C1(O)C(=O)Nc2ccc(Br)cc21
3241819,CN(C(=O)c1cnc(N2CCN(c3ncccn3)CC2)c2ccccc12)c1ccc(Cl)cc1
3241821,CCOC(=O)N1CCN(C(=O)C(CC)n2nc(C)c3sc4ccccc4c3c2=O)CC1
619280,CCOC(=O)C1(N(CC)CC)Sc2cc(C)ccc2NC1=O
243414,N#CCCn1nnc2ccccc21
3241826,COC(=O)C1CCN(c2cc(=O)n(C3CCCCC3)c(=O)[nH]2)CC1
3241845,COc1ccc(S(=O)(=O)NCCC(=O)NCc2ccc(F)cc2)cc1
3241853,O=C(CNS(=O)(=O)c1cccs1)N1CCC2(CC1)OCCO2
3241864,COC(=O)C1=C(NC(=O)c2cccc(OC)c2)CCS1
3241872,COc1ccc(S(=O)(=O)NCc2ccc(C(=O)N3CCN(c4ccccn4)CC3)cc2)cc1
2134777,CCc1ccccc1NC(=O)c1nnn(CC(=O)Nc2ccccc2C)c1N
3241878,CCOc1ccc(-c2nnc3ccc(SC)nn23)cc1
3241881,CCOC(=O)C1CCN(C(=O)C2CCN(c3nc4ccc(OC)cc4s3)CC2)CC1
3241907,COc1ccc(N2C(=O)CCC(C(=O)N3CCC(C(N)=O)CC3)C2c2ccc(F)cc2)cc1
135544650,Oc1[nH]c2ccccc2c1C=Nc1nccs1
3241951,Cc1cc2ccccc2n1CCNC(=O)c1ccccc1
3241956,COc1ccccc1NC(=O)c1cnc2n(c1=O)CCS2
2053792,O=S(=O)(Nc1ccc2c(c1)OCCO2)c1cccc2cccnc12
714398,CC12CN3CC(C)(CN(C1)C31CCSCC1)C2=O
756904,Cc1cc(C)nc(NC(=O)CCCC(=O)O)c1
3242007,COc1cccc(C2CC(=O)C=C(NCCCN(C)C)C2)c1
3242009,COc1ccc(CCNC(=O)c2nnn(CC(=O)Nc3ccccc3C)c2N)cc1OC
3242012,O=C(O)CCC(=O)N1CCc2cc(S(=O)(=O)NCc3cccs3)ccc21
3242025,O=C(c1c[nH]c(=O)n(-c2ccccc2)c1=O)N1CCc2ccccc21
3242027,CCCNC(=O)c1c(C)cc(=O)oc1C
3242055,COC(=O)CSc1ccc2nnc(-c3ccc(F)cc3)n2n1
3242061,NC(=O)C1(N2CCCCC2)CCN(C(=O)c2cccn3c(=O)c4cc(Cl)ccc4nc23)CC1
2641318,CCOC(=O)NC(=O)CSc1nc2ccc(OCC)cc2[nH]1
81146,O=C(O)c1cc2cc(OCc3ccccc3)ccc2[nH]1
3242099,Cc1ccc(CNC(=O)CCc2c(C)nc3ncnn3c2C)cc1
3242100,COc1ccc(Nc2cc(C(=O)NCCCN3CCN(C)CC3)c3ccccc3n2)cc1
3242127,O=C(C1CCN(S(=O)(=O)c2cccc3nsnc23)CC1)N1CCCc2ccccc21
3242156,Cn1c(=O)c2cc(S(=O)(=O)NCCC(=O)N3CC=C(c4ccccc4)CC3)ccc2n(C)c1=O
3242163,CCCS(=O)(=O)N1CCC(C(=O)N2CCN(Cc3ccccc3)CC2)CC1
3242165,COc1ccc(C2=NOC(C(=O)NC(C)(C)C)C2)cc1
776387,COc1ccc(OC)c(NC(=O)C2CC=CCC2C(=O)O)c1
3242187,CCCS(=O)(=O)N1CCCC(C(=O)N2CCN(c3ccccc3)CC2)C1
3242188,CCCCN(C)CCCNC(=O)C[S+]([O-])Cc1nc(-c2ccc(OC)c(OC)c2)oc1C
3242207,Cc1cc(=O)c2c(O)c(O)ccc2o1
773246,Cc1nonc1NC(=O)N1CCCC1
135544651,CCOc1cc(C=Nn2cnnc2)c(Br)cc1O
3242244,COc1cc(C(=O)NCCC(=O)NCc2ccc3c(c2)OCO3)cc(OC)c1OC
3242258,COc1ccc(CCNC(=O)C2CCN(S(=O)(=O)c3cccc4nsnc34)CC2)cc1OC
3242274,Cc1cc(NC(=O)C2CCCCC2)nc2c1c(=O)oc1ccccc12
3242279,CCCC(=O)Nc1c2c(nn1-c1ccc(C)cc1C)CSC2
